Gene	Mutations	MutationFreq%	Lenght	Corrected
SCN1A	6	1.2096774193548387	164573	7.350400243994086e-06
SCN7A	6	1.2096774193548387	207909	5.818302331091192e-06
TRIO	6	1.2096774193548387	388786	3.1114222717763468e-06
TG	6	1.2096774193548387	267945	4.514648227639399e-06
PLEC	6	1.2096774193548387	61581	1.964367937115082e-05
UBR4	6	1.2096774193548387	135756	8.910673703960331e-06
ZFHX4	6	1.2096774193548387	186042	6.502173806747072e-06
PCDHB7	6	1.2096774193548387	3739	0.0003235296655134
PCDH11Y	6	1.2096774193548387	741998	1.6302974123310823e-06
GPR158	6	1.2096774193548387	427427	2.830138057153242e-06
FAM214A	5	1.0080645161290325	128500	7.84486004769675e-06
SIGLEC1	5	1.0080645161290325	25630	3.93314286433489e-05
TNS1	5	1.0080645161290325	234394	4.300726623245613e-06
LINGO2	5	1.0080645161290325	1275984	7.900291195885154e-07
SCN10A	5	1.0080645161290325	119484	8.436815942963343e-06
COL21A1	5	1.0080645161290325	337504	2.9868224261906e-06
CUL3	5	1.0080645161290325	115247	8.74699138484327e-06
COL5A1	5	1.0080645161290325	203040	4.964856757924706e-06
NLRP4	5	1.0080645161290325	45315	2.224571369588508e-05
PTEN	5	1.0080645161290325	109367	9.217264038777989e-06
DNAH5	5	1.0080645161290325	321490	3.135601468565219e-06
HTR1E	5	1.0080645161290325	79151	1.273596690034279e-05
CDH12	5	1.0080645161290325	1102671	9.142024376527832e-07
TRPM6	5	1.0080645161290325	165599	6.087382871448693e-06
PKHD1	5	1.0080645161290325	472314	2.134310048249749e-06
SIPA1L3	5	1.0080645161290325	301161	3.34726115310094e-06
MYH6	5	1.0080645161290325	26291	3.834257031413915e-05
DCHS1	5	1.0080645161290325	34479	2.9237057807042903e-05
ACAN	5	1.0080645161290325	71917	1.4017054606407835e-05
PIK3CG	5	1.0080645161290325	43702	2.306678220971654e-05
DMD	5	1.0080645161290325	2241932	4.496409864924682e-07
DGKI	5	1.0080645161290325	466055	2.1629732888372234e-06
MED15	5	1.0080645161290325	91719	1.099079270520865e-05
COL6A3	5	1.0080645161290325	90325	1.1160415346017518e-05
LRRK2	5	1.0080645161290325	172541	5.842463623886684e-06
DYNC1H1	5	1.0080645161290325	91870	1.0972727943061198e-05
EPHB1	5	1.0080645161290325	465207	2.16691605270134e-06
DHTKD1	5	1.0080645161290325	54267	1.857601334381912e-05
PTPRD	5	1.0080645161290325	2298756	4.385261054801085e-07
TIAM2	5	1.0080645161290325	425026	2.3717714119348754e-06
SRCAP	5	1.0080645161290325	43200	2.3334826762246115e-05
SPHKAP	5	1.0080645161290325	201732	4.997048143720541e-06
SLC6A5	5	1.0080645161290325	59691	1.688804871972378e-05
EP300	5	1.0080645161290325	87485	1.1522712649357402e-05
L1CAM	5	1.0080645161290325	24659	4.088018638748661e-05
SPATA31A6	5	1.0080645161290325	6228	0.0001618600700271
OR4C6	5	1.0080645161290325	3994	0.0002523947211139
MPEG1	5	1.0080645161290325	4417	0.0002282237980821
IDH1	5	1.0080645161290325	29845	3.3776663298007445e-05
SZT2	5	1.0080645161290325	64365	1.566168750297572e-05
ABCB1	5	1.0080645161290325	210306	4.793322663780549e-06
SETD2	5	1.0080645161290325	147685	6.825774561594152e-06
KCNT2	5	1.0080645161290325	383446	2.6289608344565658e-06
SPEG	5	1.0080645161290325	58786	1.714803722194115e-05
LRRTM1	5	1.0080645161290325	16401	6.14636007639188e-05
CD5L	5	1.0080645161290325	67345	1.4968661610053193e-05
COL7A1	5	1.0080645161290325	31256	3.2251872156674944e-05
KIF13A	5	1.0080645161290325	228452	4.412587835208412e-06
AKAP9	5	1.0080645161290325	169833	5.935622147221284e-06
TNXB	5	1.0080645161290325	74181	1.3589254878325071e-05
FAM47A	5	1.0080645161290325	2562	0.0003934678048903
SCN5A	5	1.0080645161290325	101630	9.91896601524188e-06
DCC	5	1.0080645161290325	1195706	8.430705508954811e-07
ZAN	5	1.0080645161290325	64202	1.570145036181166e-05
PCDHB12	5	1.0080645161290325	3874	0.0002602128332805
ADCY8	5	1.0080645161290325	260608	3.868125752582547e-06
DNAH10	5	1.0080645161290325	173532	5.809098703000209e-06
ACACA	5	1.0080645161290325	321844	3.13215258364e-06
PYHIN1	5	1.0080645161290325	46263	2.178986481916504e-05
MECOM	5	1.0080645161290325	580276	1.7372155941811004e-06
FNDC1	5	1.0080645161290325	102708	9.814858785382174e-06
PCNX	5	1.0080645161290325	207977	4.846999986195744e-06
SMARCA1	5	1.0080645161290325	76999	1.3091916987610648e-05
LRRC15	5	1.0080645161290325	14494	6.955047027245979e-05
POM121L12	5	1.0080645161290325	1292	0.0007802356935983
PAPPA2	5	1.0080645161290325	382430	2.635945182462234e-06
DNAH3	5	1.0080645161290325	226330	4.453958892453639e-06
PCDH10	5	1.0080645161290325	59312	1.6995962303227547e-05
GIGYF2	4	0.8064516129032258	163306	4.938285261430846e-06
VPS13C	4	0.8064516129032258	208084	3.875606067276801e-06
ZNF142	4	0.8064516129032258	26326	3.063327557939777e-05
FLG2	4	0.8064516129032258	11271	7.155102589860933e-05
DOCK10	4	0.8064516129032258	277378	2.907410151141135e-06
PLAA	4	0.8064516129032258	43870	1.8382758443200955e-05
BCORL1	4	0.8064516129032258	76964	1.0478296513996487e-05
KRT78	4	0.8064516129032258	11288	7.144326832948492e-05
IL1RAPL2	4	0.8064516129032258	1201630	6.711313906137712e-07
TACC2	4	0.8064516129032258	265382	3.038833126976305e-06
NRG1	4	0.8064516129032258	1216444	6.629582725577387e-07
SPHK2	4	0.8064516129032258	11426	7.058039671829387e-05
PKD1L1	4	0.8064516129032258	208264	3.872256428875013e-06
ZFPM2	4	0.8064516129032258	1213806	6.643990991173431e-07
DSCAML1	4	0.8064516129032258	389753	2.069135100700253e-06
PIEZO2	4	0.8064516129032258	483086	1.6693748378202345e-06
NCAN	4	0.8064516129032258	40275	2.0023627880899465e-05
CELSR3	4	0.8064516129032258	26423	3.052081947179449e-05
CHD5	4	0.8064516129032258	78534	1.02688213118296e-05
CNR1	4	0.8064516129032258	26483	3.045167137043484e-05
EPG5	4	0.8064516129032258	166748	4.836349538844399e-06
ADAMTS13	4	0.8064516129032258	45044	1.7903641170926778e-05
ADAM23	4	0.8064516129032258	177595	4.540958996048457e-06
AASS	4	0.8064516129032258	79725	1.0115416906907818e-05
GAS2L2	4	0.8064516129032258	8728	9.239821412731736e-05
CNTN6	4	0.8064516129032258	311559	2.588439470223058e-06
TUBB4A	4	0.8064516129032258	8529	9.455406412278413e-05
TRIM51	4	0.8064516129032258	8513	9.473177644816469e-05
CDKL2	4	0.8064516129032258	54220	1.4873692602420248e-05
SIM1	4	0.8064516129032258	79912	1.00917460819805e-05
EHHADH	4	0.8064516129032258	91366	8.826605224079261e-06
MYH2	4	0.8064516129032258	28552	2.824501306049404e-05
NIPBL	4	0.8064516129032258	189644	4.252449921448746e-06
FILIP1L	4	0.8064516129032258	285702	2.822702021348208e-06
SLIT3	4	0.8064516129032258	639406	1.2612512439721018e-06
MAP2	4	0.8064516129032258	310100	2.600617906814659e-06
ADGRB1	4	0.8064516129032258	95579	8.43753976190613e-06
DNAH2	4	0.8064516129032258	115998	6.952288943802702e-06
BMP2K	4	0.8064516129032258	140023	5.7594224727596594e-06
LILRB5	4	0.8064516129032258	7880	0.0001023415752415
CHD7	4	0.8064516129032258	189288	4.26044764012101e-06
RELN	4	0.8064516129032258	518277	1.5560243130666145e-06
PREX2	4	0.8064516129032258	284986	2.8297937895308044e-06
ERBB3	4	0.8064516129032258	26706	3.019739432723829e-05
ZEB1	4	0.8064516129032258	211319	3.816275928351099e-06
LRRC66	4	0.8064516129032258	26711	3.019174171327265e-05
VRTN	4	0.8064516129032258	56939	1.4163431266850942e-05
TBC1D2	4	0.8064516129032258	56638	1.4238702159384616e-05
CDH4	4	0.8064516129032258	688356	1.1715618268791524e-06
ZNF208	4	0.8064516129032258	77991	1.0340316355774714e-05
LCE1F	4	0.8064516129032258	1884	0.0004280528730908
PCDHA9	4	0.8064516129032258	164575	4.900207278767892e-06
RAPGEF6	4	0.8064516129032258	211310	3.8164384690891385e-06
LTBP2	4	0.8064516129032258	114195	7.062057120742816e-06
IL6ST	4	0.8064516129032258	59927	1.3457233182091976e-05
ASH1L	4	0.8064516129032258	227894	3.538713669088373e-06
TENM2	4	0.8064516129032258	1285128	6.275262953598596e-07
TNFRSF21	4	0.8064516129032258	78373	1.0289916334748266e-05
NEB	4	0.8064516129032258	249151	3.236798619725491e-06
DNHD1	4	0.8064516129032258	96498	8.357184738577232e-06
NDST2	4	0.8064516129032258	9887	8.156686688613591e-05
C10orf71	4	0.8064516129032258	28322	2.847438785760984e-05
RBP3	4	0.8064516129032258	9518	8.47291041083448e-05
PCDHA5	4	0.8064516129032258	190743	4.227948668644332e-06
WNK3	4	0.8064516129032258	165819	4.863445159500574e-06
DAPK1	4	0.8064516129032258	211406	3.814705414714936e-06
F5	4	0.8064516129032258	74637	1.0804984296035823e-05
DIDO1	4	0.8064516129032258	60214	1.3393091521958778e-05
AFF2	4	0.8064516129032258	500046	1.6127548523600345e-06
KNDC1	4	0.8064516129032258	66193	1.218333680152321e-05
OR5L1	4	0.8064516129032258	1109	0.00072718810902
CAMTA1	4	0.8064516129032258	984252	8.193548124903234e-07
CLEC1A	4	0.8064516129032258	42073	1.9167913219956403e-05
UACA	4	0.8064516129032258	109004	7.398367150776355e-06
KIAA1211	4	0.8064516129032258	158430	5.090270863493188e-06
TJP2	4	0.8064516129032258	153351	5.258861128412764e-06
CCDC85A	4	0.8064516129032258	202182	3.98874090128313e-06
ATP2B3	4	0.8064516129032258	65297	1.2350515535219471e-05
FAM135B	4	0.8064516129032258	367238	2.1959917353411845e-06
NTNG1	4	0.8064516129032258	344916	2.338110185967673e-06
VPS13B	4	0.8064516129032258	864314	9.330539744852286e-07
MYO3A	4	0.8064516129032258	278303	2.8977467469025693e-06
GUCY1A2	4	0.8064516129032258	344457	2.341225792778854e-06
MAP1A	4	0.8064516129032258	20662	3.903066561335911e-05
XPO4	4	0.8064516129032258	125719	6.41471545990046e-06
ARSF	4	0.8064516129032258	71256	1.1317666061850592e-05
XYLT1	4	0.8064516129032258	369191	2.184375060343361e-06
PLCH1	4	0.8064516129032258	369491	2.18260150559344e-06
MYH11	4	0.8064516129032258	153893	5.240339800401745e-06
OR4A16	4	0.8064516129032258	986	0.0008179022443237
ASIC4	4	0.8064516129032258	24602	3.2779920856159086e-05
HUWE1	4	0.8064516129032258	154656	5.214486427317568e-06
KIRREL	4	0.8064516129032258	106989	7.537705866053761e-06
CNOT3	4	0.8064516129032258	17932	4.497276449382254e-05
ANKRD30A	4	0.8064516129032258	106969	7.5391151913472675e-06
ZFP28	4	0.8064516129032258	17860	4.515406567207312e-05
PCDHA10	4	0.8064516129032258	156464	5.1542310876829545e-06
PROS1	4	0.8064516129032258	106952	7.540313532268922e-06
PCSK2	4	0.8064516129032258	258471	3.120085475365615e-06
LRRC41	4	0.8064516129032258	42420	1.901111770163192e-05
SDK1	4	0.8064516129032258	967748	8.333281111438368e-07
TRPM3	4	0.8064516129032258	917844	8.786369066020215e-07
MUC3A	4	0.8064516129032258	18813	4.286672050726762e-05
OR6X1	4	0.8064516129032258	938	0.0008597565169543
OR4D5	4	0.8064516129032258	956	0.0008435686327439
ETV3	4	0.8064516129032258	17283	4.666155256050603e-05
THSD7B	4	0.8064516129032258	912173	8.840994119571899e-07
INSRR	4	0.8064516129032258	19054	4.232453095954791e-05
DNM1L	4	0.8064516129032258	66450	1.213621689846841e-05
MYH10	4	0.8064516129032258	157169	5.131111179069828e-06
VILL	4	0.8064516129032258	19129	4.2158587113974894e-05
GAB2	4	0.8064516129032258	203055	3.971591996765535e-06
NID2	4	0.8064516129032258	64250	1.25517760763148e-05
OR2M3	4	0.8064516129032258	15660	5.1497548716681086e-05
EIF4G3	4	0.8064516129032258	370993	2.1737650384326003e-06
DBH	4	0.8064516129032258	22966	3.511502276858076e-05
AADACL4	4	0.8064516129032258	22991	3.507683932422364e-05
MYH15	4	0.8064516129032258	148954	5.414098398856196e-06
CTC1	4	0.8064516129032258	23243	3.4696537146806595e-05
CROCC	4	0.8064516129032258	232691	3.4657619456843017e-06
FRAS1	4	0.8064516129032258	486946	1.6561417752753405e-06
SLC9C2	4	0.8064516129032258	102612	7.859232964012258e-06
ADAM29	4	0.8064516129032258	148512	5.43021178694803e-06
LRP4	4	0.8064516129032258	61925	1.3023037753786448e-05
ZC3H18	4	0.8064516129032258	61561	1.3100040819727196e-05
CHD1	4	0.8064516129032258	75022	1.0749534975116976e-05
STAT3	4	0.8064516129032258	75216	1.072180936108309e-05
ZNF518A	4	0.8064516129032258	75573	1.067116050577886e-05
ZNFX1	4	0.8064516129032258	40480	1.9922223638913683e-05
NOS2	4	0.8064516129032258	43763	1.842770406286648e-05
SHANK1	4	0.8064516129032258	60547	1.3319431398801358e-05
ABCA1	4	0.8064516129032258	147149	5.480510318814439e-06
FN1	4	0.8064516129032258	75633	1.0662695026023371e-05
LAMA4	4	0.8064516129032258	147008	5.485766848764868e-06
CDH18	4	0.8064516129032258	1104577	7.300999503911686e-07
ABCB5	4	0.8064516129032258	161371	4.997500250374762e-06
MROH2B	4	0.8064516129032258	73325	1.0998317257459607e-05
ATP13A5	4	0.8064516129032258	104031	7.752031729996114e-06
SPEN	4	0.8064516129032258	104361	7.727519024379086e-06
ITGA9	4	0.8064516129032258	371392	2.171429683200569e-06
MYBPC3	4	0.8064516129032258	21296	3.7868689561571455e-05
CNOT1	4	0.8064516129032258	109934	7.335779766980423e-06
RIMBP2	4	0.8064516129032258	372095	2.167327195751692e-06
MYLK2	4	0.8064516129032258	15381	5.24316762826361e-05
TMEM132D	4	0.8064516129032258	832300	9.689434253312818e-07
SLC5A10	4	0.8064516129032258	72250	1.1161960040183056e-05
HELB	4	0.8064516129032258	41150	1.959785207541253e-05
CADM1	4	0.8064516129032258	335739	2.4020194642362844e-06
ACTL7B	4	0.8064516129032258	1398	0.0005768609534357
BIRC6	4	0.8064516129032258	262548	3.071634950192825e-06
KANSL1	4	0.8064516129032258	195473	4.1256419705188224e-06
CMYA5	4	0.8064516129032258	110404	7.304550676635139e-06
ZNF462	4	0.8064516129032258	150468	5.35962206517815e-06
ROBO4	4	0.8064516129032258	14809	5.445685818780646e-05
EPHA3	4	0.8064516129032258	374513	2.153334097623382e-06
ARHGEF19	4	0.8064516129032258	14798	5.449733834999499e-05
ADGRV1	4	0.8064516129032258	635093	1.2698165668700897e-06
ADAMTS16	4	0.8064516129032258	179974	4.480933984371219e-06
KCNN1	4	0.8064516129032258	48792	1.6528357372176294e-05
OR10G8	4	0.8064516129032258	3836	0.0002102324329779
UTRN	4	0.8064516129032258	567699	1.4205619754539392e-06
LRRIQ3	4	0.8064516129032258	172172	4.683988179862148e-06
SPTB	4	0.8064516129032258	133624	6.035230294731678e-06
CWF19L1	4	0.8064516129032258	35382	2.279270852137318e-05
TDP1	4	0.8064516129032258	89825	8.97803075873338e-06
AMZ1	4	0.8064516129032258	95978	8.402463198891683e-06
CCDC108	4	0.8064516129032258	38681	2.084877880363036e-05
SPATA31A1	4	0.8064516129032258	6293	0.0001281505820599
ANKAR	4	0.8064516129032258	86903	9.279905330117784e-06
CPT1A	4	0.8064516129032258	89790	8.981530380924666e-06
C2orf16	4	0.8064516129032258	45336	1.7788327441839285e-05
PCDHGA3	4	0.8064516129032258	169146	4.767784120837772e-06
DUS3L	4	0.8064516129032258	6393	0.0001261460367438
PLEKHH2	4	0.8064516129032258	130727	6.168975138289916e-06
HOXB13	4	0.8064516129032258	3987	0.0002022702816411
HECTD4	4	0.8064516129032258	222251	3.628562359238995e-06
WDR17	4	0.8064516129032258	116977	6.894104079461995e-06
FRY	4	0.8064516129032258	452412	1.7825601728142177e-06
IFT122	4	0.8064516129032258	90903	8.871562136598636e-06
POSTN	4	0.8064516129032258	36261	2.224019229759868e-05
MRVI1	4	0.8064516129032258	120897	6.67056761460769e-06
LYST	4	0.8064516129032258	222683	3.6215230300616833e-06
C1S	4	0.8064516129032258	82773	9.74293082168371e-06
MYO18B	4	0.8064516129032258	288901	2.791446249418402e-06
ATP10B	4	0.8064516129032258	289094	2.789582671737309e-06
ADGRE2	4	0.8064516129032258	46168	1.746776149937675e-05
DSP	4	0.8064516129032258	45097	1.7882600015593626e-05
OCRL	4	0.8064516129032258	52712	1.529920346227094e-05
PCDHA1	4	0.8064516129032258	226211	3.565041544855139e-06
PITRM1	4	0.8064516129032258	35113	2.296732301151214e-05
DNAJC13	4	0.8064516129032258	121530	6.635823359690824e-06
MYBPC2	4	0.8064516129032258	33429	2.412431161276813e-05
KCND3	4	0.8064516129032258	219006	3.682326570519647e-06
AHNAK	4	0.8064516129032258	122693	6.57292276579125e-06
CDH6	4	0.8064516129032258	135460	5.953429890028244e-06
UFL1	4	0.8064516129032258	33681	2.394381440287479e-05
ZC3H13	4	0.8064516129032258	98294	8.204484636938428e-06
OTOA	4	0.8064516129032258	97967	8.23187004708959e-06
XKR4	4	0.8064516129032258	440026	1.8327362767273429e-06
HRAS	4	0.8064516129032258	5079	0.0001587815737159
FAM83B	4	0.8064516129032258	98328	8.201647678211962e-06
SCN4A	4	0.8064516129032258	34364	2.3467920291678087e-05
MCC	4	0.8064516129032258	466717	1.727924230107808e-06
LRP1	4	0.8064516129032258	84878	9.50130319874674e-06
CUL2	4	0.8064516129032258	118502	6.805383984263774e-06
ITGAL	4	0.8064516129032258	50909	1.5841042112459993e-05
A1CF	4	0.8064516129032258	86266	9.348429426462637e-06
PTPRU	4	0.8064516129032258	90297	8.93110084391758e-06
ADGRA3	4	0.8064516129032258	170995	4.7162292049663785e-06
VWF	4	0.8064516129032258	175893	4.584898847044657e-06
PDZRN3	4	0.8064516129032258	242510	3.3254365300533e-06
PCDHA8	4	0.8064516129032258	171160	4.71168271151686e-06
POLR1A	4	0.8064516129032258	85939	9.38400042941186e-06
WDFY3	4	0.8064516129032258	297925	2.706894731570784e-06
KDM3B	4	0.8064516129032258	84343	9.56157135628595e-06
KIF16B	4	0.8064516129032258	301344	2.676182744316216e-06
DDN	4	0.8064516129032258	4226	0.0001908309543074
KRT27	4	0.8064516129032258	5742	0.0001404478601364
ALMS1	4	0.8064516129032258	239408	3.3685240798270144e-06
KPRP	4	0.8064516129032258	4031	0.0002000624194748
SYNE2	4	0.8064516129032258	464534	1.7360443216281818e-06
PTK7	4	0.8064516129032258	85412	9.4419005866064e-06
ZZEF1	4	0.8064516129032258	138585	5.819183987467806e-06
SNRNP200	4	0.8064516129032258	46933	1.7183039927198895e-05
KDR	4	0.8064516129032258	47114	1.711702705996574e-05
CUBN	4	0.8064516129032258	305845	2.636798420452274e-06
CD1B	4	0.8064516129032258	3580	0.0002252658136601
WDR49	4	0.8064516129032258	175299	4.60043475948651e-06
KRT25	4	0.8064516129032258	7310	0.0001103216980715
USP31	4	0.8064516129032258	88046	9.159434987429592e-06
ARID1A	4	0.8064516129032258	88868	9.07471320276394e-06
DCAF4L2	4	0.8064516129032258	3268	0.0002467722193706
PCDHB6	4	0.8064516129032258	3230	0.0002496754219514
KIAA1324L	4	0.8064516129032258	182793	4.411829845252421e-06
FGA	4	0.8064516129032258	7616	0.0001058891298454
MMP9	4	0.8064516129032258	7653	0.0001053771871035
SI	4	0.8064516129032258	99598	8.097066335701779e-06
FAM47B	4	0.8064516129032258	2119	0.0003805812236447
STAT4	4	0.8064516129032258	122020	6.609175650739434e-06
SPTBN1	4	0.8064516129032258	215129	3.748688521320816e-06
FSCB	4	0.8064516129032258	3134	0.0002573234246659
LAMC1	4	0.8064516129032258	122172	6.600952860747355e-06
MYT1L	4	0.8064516129032258	542551	1.4864070159362452e-06
ZNF521	4	0.8064516129032258	290266	2.778319241327699e-06
ITIH2	4	0.8064516129032258	46204	1.7454151435010517e-05
DHX30	4	0.8064516129032258	47286	1.705476489665495e-05
ZNF827	4	0.8064516129032258	181196	4.450714215011511e-06
